Title,Description,BiocVersion,Genome,SourceType,SourceUrl,SourceVersion,Species,TaxonomyId,Coordinate_1_based,DataProvider,Maintainer,RDataClass,DispatchClass,ResourceName,RDataPath
CHOL_CNASNP-20160128,CHOL_CNASNP-20160128 data specific to the CHOL cohort of the TCGA project,3.9,,TXT,http://gdac.broadinstitute.org/,1.1.38,Homo Sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,RaggedExperiment,Rda,CHOL_CNASNP-20160128.rda,curatedTCGAData/CHOL_CNASNP-20160128.rda
CHOL_CNVSNP-20160128,CHOL_CNVSNP-20160128 data specific to the CHOL cohort of the TCGA project,3.9,,TXT,http://gdac.broadinstitute.org/,1.1.38,Homo Sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,RaggedExperiment,Rda,CHOL_CNVSNP-20160128.rda,curatedTCGAData/CHOL_CNVSNP-20160128.rda
CHOL_colData-20160128,CHOL_colData-20160128 data specific to the CHOL cohort of the TCGA project,3.9,,TXT,http://gdac.broadinstitute.org/,1.1.38,Homo Sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,DataFrame,Rda,CHOL_colData-20160128.rda,curatedTCGAData/CHOL_colData-20160128.rda
CHOL_GISTIC_AllByGene-20160128,CHOL_GISTIC_AllByGene-20160128 data specific to the CHOL cohort of the TCGA project,3.9,,TXT,http://gdac.broadinstitute.org/,1.1.38,Homo Sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,SummarizedExperiment,Rda,CHOL_GISTIC_AllByGene-20160128.rda,curatedTCGAData/CHOL_GISTIC_AllByGene-20160128.rda
CHOL_GISTIC_Peaks-20160128,CHOL_GISTIC_Peaks-20160128 data specific to the CHOL cohort of the TCGA project,3.9,,TXT,http://gdac.broadinstitute.org/,1.1.38,Homo Sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,SummarizedExperiment,Rda,CHOL_GISTIC_Peaks-20160128.rda,curatedTCGAData/CHOL_GISTIC_Peaks-20160128.rda
CHOL_GISTIC_ThresholdedByGene-20160128,CHOL_GISTIC_ThresholdedByGene-20160128 data specific to the CHOL cohort of the TCGA project,3.9,,TXT,http://gdac.broadinstitute.org/,1.1.38,Homo Sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,SummarizedExperiment,Rda,CHOL_GISTIC_ThresholdedByGene-20160128.rda,curatedTCGAData/CHOL_GISTIC_ThresholdedByGene-20160128.rda
CHOL_metadata-20160128,CHOL_metadata-20160128 data specific to the CHOL cohort of the TCGA project,3.9,,TXT,http://gdac.broadinstitute.org/,1.1.38,Homo Sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,list,Rda,CHOL_metadata-20160128.rda,curatedTCGAData/CHOL_metadata-20160128.rda
CHOL_Methylation-20160128_assays,CHOL_Methylation-20160128_assays data specific to the CHOL cohort of the TCGA project,3.9,,TXT,http://gdac.broadinstitute.org/,1.1.38,Homo Sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,SummarizedExperiment,H5File,CHOL_Methylation-20160128_assays.h5,curatedTCGAData/CHOL_Methylation-20160128_assays.h5
CHOL_Methylation-20160128_se,CHOL_Methylation-20160128_se data specific to the CHOL cohort of the TCGA project,3.9,,TXT,http://gdac.broadinstitute.org/,1.1.38,Homo Sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,RaggedExperiment,Rds,CHOL_Methylation-20160128_se.rds,curatedTCGAData/CHOL_Methylation-20160128_se.rds
CHOL_miRNASeqGene-20160128,CHOL_miRNASeqGene-20160128 data specific to the CHOL cohort of the TCGA project,3.9,,TXT,http://gdac.broadinstitute.org/,1.1.38,Homo Sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,SummarizedExperiment,Rda,CHOL_miRNASeqGene-20160128.rda,curatedTCGAData/CHOL_miRNASeqGene-20160128.rda
CHOL_Mutation-20160128,CHOL_Mutation-20160128 data specific to the CHOL cohort of the TCGA project,3.9,,TXT,http://gdac.broadinstitute.org/,1.1.38,Homo Sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,SummarizedExperiment,Rda,CHOL_Mutation-20160128.rda,curatedTCGAData/CHOL_Mutation-20160128.rda
CHOL_RNASeq2GeneNorm-20160128,CHOL_RNASeq2GeneNorm-20160128 data specific to the CHOL cohort of the TCGA project,3.9,,TXT,http://gdac.broadinstitute.org/,1.1.38,Homo Sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,DataFrame,Rda,CHOL_RNASeq2GeneNorm-20160128.rda,curatedTCGAData/CHOL_RNASeq2GeneNorm-20160128.rda
CHOL_RPPAArray-20160128,CHOL_RPPAArray-20160128 data specific to the CHOL cohort of the TCGA project,3.9,,TXT,http://gdac.broadinstitute.org/,1.1.38,Homo Sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,SummarizedExperiment,Rda,CHOL_RPPAArray-20160128.rda,curatedTCGAData/CHOL_RPPAArray-20160128.rda
CHOL_sampleMap-20160128,CHOL_sampleMap-20160128 data specific to the CHOL cohort of the TCGA project,3.9,,TXT,http://gdac.broadinstitute.org/,1.1.38,Homo Sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,SummarizedExperiment,Rda,CHOL_sampleMap-20160128.rda,curatedTCGAData/CHOL_sampleMap-20160128.rda
COAD_CNASeq-20160128,COAD_CNASeq-20160128 data specific to the COAD cohort of the TCGA project,3.9,,TXT,http://gdac.broadinstitute.org/,1.1.38,Homo Sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,RaggedExperiment,Rda,COAD_CNASeq-20160128.rda,curatedTCGAData/COAD_CNASeq-20160128.rda
COAD_CNASNP-20160128,COAD_CNASNP-20160128 data specific to the COAD cohort of the TCGA project,3.9,,TXT,http://gdac.broadinstitute.org/,1.1.38,Homo Sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,RaggedExperiment,Rda,COAD_CNASNP-20160128.rda,curatedTCGAData/COAD_CNASNP-20160128.rda
COAD_CNVSNP-20160128,COAD_CNVSNP-20160128 data specific to the COAD cohort of the TCGA project,3.9,,TXT,http://gdac.broadinstitute.org/,1.1.38,Homo Sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,RaggedExperiment,Rda,COAD_CNVSNP-20160128.rda,curatedTCGAData/COAD_CNVSNP-20160128.rda
COAD_colData-20160128,COAD_colData-20160128 data specific to the COAD cohort of the TCGA project,3.9,,TXT,http://gdac.broadinstitute.org/,1.1.38,Homo Sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,DataFrame,Rda,COAD_colData-20160128.rda,curatedTCGAData/COAD_colData-20160128.rda
COAD_GISTIC_AllByGene-20160128,COAD_GISTIC_AllByGene-20160128 data specific to the COAD cohort of the TCGA project,3.9,,TXT,http://gdac.broadinstitute.org/,1.1.38,Homo Sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,SummarizedExperiment,Rda,COAD_GISTIC_AllByGene-20160128.rda,curatedTCGAData/COAD_GISTIC_AllByGene-20160128.rda
COAD_GISTIC_Peaks-20160128,COAD_GISTIC_Peaks-20160128 data specific to the COAD cohort of the TCGA project,3.9,,TXT,http://gdac.broadinstitute.org/,1.1.38,Homo Sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,RangedSummarizedExperiment,Rda,COAD_GISTIC_Peaks-20160128.rda,curatedTCGAData/COAD_GISTIC_Peaks-20160128.rda
COAD_GISTIC_ThresholdedByGene-20160128,COAD_GISTIC_ThresholdedByGene-20160128 data specific to the COAD cohort of the TCGA project,3.9,,TXT,http://gdac.broadinstitute.org/,1.1.38,Homo Sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,SummarizedExperiment,Rda,COAD_GISTIC_ThresholdedByGene-20160128.rda,curatedTCGAData/COAD_GISTIC_ThresholdedByGene-20160128.rda
COAD_metadata-20160128,COAD_metadata-20160128 data specific to the COAD cohort of the TCGA project,3.9,,TXT,http://gdac.broadinstitute.org/,1.1.38,Homo Sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,list,Rda,COAD_metadata-20160128.rda,curatedTCGAData/COAD_metadata-20160128.rda
COAD_Methylation_methyl27-20160128_assays,COAD_Methylation_methyl27-20160128_assays data specific to the COAD cohort of the TCGA project,3.9,,TXT,http://gdac.broadinstitute.org/,1.1.38,Homo Sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,SummarizedExperiment,H5File,COAD_Methylation_methyl27-20160128_assays.h5,curatedTCGAData/COAD_Methylation_methyl27-20160128_assays.h5
COAD_Methylation_methyl27-20160128_se,COAD_Methylation_methyl27-20160128_se data specific to the COAD cohort of the TCGA project,3.9,,TXT,http://gdac.broadinstitute.org/,1.1.38,Homo Sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,SummarizedExperiment,Rds,COAD_Methylation_methyl27-20160128_se.rds,curatedTCGAData/COAD_Methylation_methyl27-20160128_se.rds
COAD_Methylation_methyl450-20160128_assays,COAD_Methylation_methyl450-20160128_assays data specific to the COAD cohort of the TCGA project,3.9,,TXT,http://gdac.broadinstitute.org/,1.1.38,Homo Sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,RaggedExperiment,H5File,COAD_Methylation_methyl450-20160128_assays.h5,curatedTCGAData/COAD_Methylation_methyl450-20160128_assays.h5
COAD_Methylation_methyl450-20160128_se,COAD_Methylation_methyl450-20160128_se data specific to the COAD cohort of the TCGA project,3.9,,TXT,http://gdac.broadinstitute.org/,1.1.38,Homo Sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,SummarizedExperiment,Rds,COAD_Methylation_methyl450-20160128_se.rds,curatedTCGAData/COAD_Methylation_methyl450-20160128_se.rds
COAD_miRNASeqGene-20160128,COAD_miRNASeqGene-20160128 data specific to the COAD cohort of the TCGA project,3.9,,TXT,http://gdac.broadinstitute.org/,1.1.38,Homo Sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,SummarizedExperiment,Rda,COAD_miRNASeqGene-20160128.rda,curatedTCGAData/COAD_miRNASeqGene-20160128.rda
COAD_mRNAArray-20160128,COAD_mRNAArray-20160128 data specific to the COAD cohort of the TCGA project,3.9,,TXT,http://gdac.broadinstitute.org/,1.1.38,Homo Sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,SummarizedExperiment,Rda,COAD_mRNAArray-20160128.rda,curatedTCGAData/COAD_mRNAArray-20160128.rda
COAD_Mutation-20160128,COAD_Mutation-20160128 data specific to the COAD cohort of the TCGA project,3.9,,TXT,http://gdac.broadinstitute.org/,1.1.38,Homo Sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,DataFrame,Rda,COAD_Mutation-20160128.rda,curatedTCGAData/COAD_Mutation-20160128.rda
COAD_RNASeq2GeneNorm-20160128,COAD_RNASeq2GeneNorm-20160128 data specific to the COAD cohort of the TCGA project,3.9,,TXT,http://gdac.broadinstitute.org/,1.1.38,Homo Sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,SummarizedExperiment,Rda,COAD_RNASeq2GeneNorm-20160128.rda,curatedTCGAData/COAD_RNASeq2GeneNorm-20160128.rda
COAD_RNASeqGene-20160128,COAD_RNASeqGene-20160128 data specific to the COAD cohort of the TCGA project,3.9,,TXT,http://gdac.broadinstitute.org/,1.1.38,Homo Sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,SummarizedExperiment,Rda,COAD_RNASeqGene-20160128.rda,curatedTCGAData/COAD_RNASeqGene-20160128.rda
COAD_RPPAArray-20160128,COAD_RPPAArray-20160128 data specific to the COAD cohort of the TCGA project,3.9,,TXT,http://gdac.broadinstitute.org/,1.1.38,Homo Sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,SummarizedExperiment,Rda,COAD_RPPAArray-20160128.rda,curatedTCGAData/COAD_RPPAArray-20160128.rda
COAD_sampleMap-20160128,COAD_sampleMap-20160128 data specific to the COAD cohort of the TCGA project,3.9,,TXT,http://gdac.broadinstitute.org/,1.1.38,Homo Sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,SummarizedExperiment,Rda,COAD_sampleMap-20160128.rda,curatedTCGAData/COAD_sampleMap-20160128.rda
DLBC_CNASNP-20160128,DLBC_CNASNP-20160128 data specific to the DLBC cohort of the TCGA project,3.9,,TXT,http://gdac.broadinstitute.org/,1.1.38,Homo Sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,RaggedExperiment,Rda,DLBC_CNASNP-20160128.rda,curatedTCGAData/DLBC_CNASNP-20160128.rda
DLBC_CNVSNP-20160128,DLBC_CNVSNP-20160128 data specific to the DLBC cohort of the TCGA project,3.9,,TXT,http://gdac.broadinstitute.org/,1.1.38,Homo Sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,RaggedExperiment,Rda,DLBC_CNVSNP-20160128.rda,curatedTCGAData/DLBC_CNVSNP-20160128.rda
DLBC_colData-20160128,DLBC_colData-20160128 data specific to the DLBC cohort of the TCGA project,3.9,,TXT,http://gdac.broadinstitute.org/,1.1.38,Homo Sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,DataFrame,Rda,DLBC_colData-20160128.rda,curatedTCGAData/DLBC_colData-20160128.rda
DLBC_GISTIC_AllByGene-20160128,DLBC_GISTIC_AllByGene-20160128 data specific to the DLBC cohort of the TCGA project,3.9,,TXT,http://gdac.broadinstitute.org/,1.1.38,Homo Sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,SummarizedExperiment,Rda,DLBC_GISTIC_AllByGene-20160128.rda,curatedTCGAData/DLBC_GISTIC_AllByGene-20160128.rda
DLBC_GISTIC_Peaks-20160128,DLBC_GISTIC_Peaks-20160128 data specific to the DLBC cohort of the TCGA project,3.9,,TXT,http://gdac.broadinstitute.org/,1.1.38,Homo Sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,RangedSummarizedExperiment,Rda,DLBC_GISTIC_Peaks-20160128.rda,curatedTCGAData/DLBC_GISTIC_Peaks-20160128.rda
DLBC_GISTIC_ThresholdedByGene-20160128,DLBC_GISTIC_ThresholdedByGene-20160128 data specific to the DLBC cohort of the TCGA project,3.9,,TXT,http://gdac.broadinstitute.org/,1.1.38,Homo Sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,SummarizedExperiment,Rda,DLBC_GISTIC_ThresholdedByGene-20160128.rda,curatedTCGAData/DLBC_GISTIC_ThresholdedByGene-20160128.rda
DLBC_metadata-20160128,DLBC_metadata-20160128 data specific to the DLBC cohort of the TCGA project,3.9,,TXT,http://gdac.broadinstitute.org/,1.1.38,Homo Sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,list,Rda,DLBC_metadata-20160128.rda,curatedTCGAData/DLBC_metadata-20160128.rda
DLBC_Methylation-20160128_assays,DLBC_Methylation-20160128_assays data specific to the DLBC cohort of the TCGA project,3.9,,TXT,http://gdac.broadinstitute.org/,1.1.38,Homo Sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,SummarizedExperiment,H5File,DLBC_Methylation-20160128_assays.h5,curatedTCGAData/DLBC_Methylation-20160128_assays.h5
DLBC_Methylation-20160128_se,DLBC_Methylation-20160128_se data specific to the DLBC cohort of the TCGA project,3.9,,TXT,http://gdac.broadinstitute.org/,1.1.38,Homo Sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,RaggedExperiment,Rds,DLBC_Methylation-20160128_se.rds,curatedTCGAData/DLBC_Methylation-20160128_se.rds
DLBC_miRNASeqGene-20160128,DLBC_miRNASeqGene-20160128 data specific to the DLBC cohort of the TCGA project,3.9,,TXT,http://gdac.broadinstitute.org/,1.1.38,Homo Sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,SummarizedExperiment,Rda,DLBC_miRNASeqGene-20160128.rda,curatedTCGAData/DLBC_miRNASeqGene-20160128.rda
DLBC_Mutation-20160128,DLBC_Mutation-20160128 data specific to the DLBC cohort of the TCGA project,3.9,,TXT,http://gdac.broadinstitute.org/,1.1.38,Homo Sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,SummarizedExperiment,Rda,DLBC_Mutation-20160128.rda,curatedTCGAData/DLBC_Mutation-20160128.rda
DLBC_RNASeq2GeneNorm-20160128,DLBC_RNASeq2GeneNorm-20160128 data specific to the DLBC cohort of the TCGA project,3.9,,TXT,http://gdac.broadinstitute.org/,1.1.38,Homo Sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,DataFrame,Rda,DLBC_RNASeq2GeneNorm-20160128.rda,curatedTCGAData/DLBC_RNASeq2GeneNorm-20160128.rda
DLBC_RPPAArray-20160128,DLBC_RPPAArray-20160128 data specific to the DLBC cohort of the TCGA project,3.9,,TXT,http://gdac.broadinstitute.org/,1.1.38,Homo Sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,SummarizedExperiment,Rda,DLBC_RPPAArray-20160128.rda,curatedTCGAData/DLBC_RPPAArray-20160128.rda
DLBC_sampleMap-20160128,DLBC_sampleMap-20160128 data specific to the DLBC cohort of the TCGA project,3.9,,TXT,http://gdac.broadinstitute.org/,1.1.38,Homo Sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,SummarizedExperiment,Rda,DLBC_sampleMap-20160128.rda,curatedTCGAData/DLBC_sampleMap-20160128.rda
ESCA_CNASeq-20160128,ESCA_CNASeq-20160128 data specific to the ESCA cohort of the TCGA project,3.9,,TXT,http://gdac.broadinstitute.org/,1.1.38,Homo Sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,RaggedExperiment,Rda,ESCA_CNASeq-20160128.rda,curatedTCGAData/ESCA_CNASeq-20160128.rda
ESCA_CNASNP-20160128,ESCA_CNASNP-20160128 data specific to the ESCA cohort of the TCGA project,3.9,,TXT,http://gdac.broadinstitute.org/,1.1.38,Homo Sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,RaggedExperiment,Rda,ESCA_CNASNP-20160128.rda,curatedTCGAData/ESCA_CNASNP-20160128.rda
ESCA_CNVSNP-20160128,ESCA_CNVSNP-20160128 data specific to the ESCA cohort of the TCGA project,3.9,,TXT,http://gdac.broadinstitute.org/,1.1.38,Homo Sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,RaggedExperiment,Rda,ESCA_CNVSNP-20160128.rda,curatedTCGAData/ESCA_CNVSNP-20160128.rda
ESCA_colData-20160128,ESCA_colData-20160128 data specific to the ESCA cohort of the TCGA project,3.9,,TXT,http://gdac.broadinstitute.org/,1.1.38,Homo Sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,DataFrame,Rda,ESCA_colData-20160128.rda,curatedTCGAData/ESCA_colData-20160128.rda
ESCA_GISTIC_AllByGene-20160128,ESCA_GISTIC_AllByGene-20160128 data specific to the ESCA cohort of the TCGA project,3.9,,TXT,http://gdac.broadinstitute.org/,1.1.38,Homo Sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,SummarizedExperiment,Rda,ESCA_GISTIC_AllByGene-20160128.rda,curatedTCGAData/ESCA_GISTIC_AllByGene-20160128.rda
ESCA_GISTIC_Peaks-20160128,ESCA_GISTIC_Peaks-20160128 data specific to the ESCA cohort of the TCGA project,3.9,,TXT,http://gdac.broadinstitute.org/,1.1.38,Homo Sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,RangedSummarizedExperiment,Rda,ESCA_GISTIC_Peaks-20160128.rda,curatedTCGAData/ESCA_GISTIC_Peaks-20160128.rda
ESCA_GISTIC_ThresholdedByGene-20160128,ESCA_GISTIC_ThresholdedByGene-20160128 data specific to the ESCA cohort of the TCGA project,3.9,,TXT,http://gdac.broadinstitute.org/,1.1.38,Homo Sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,SummarizedExperiment,Rda,ESCA_GISTIC_ThresholdedByGene-20160128.rda,curatedTCGAData/ESCA_GISTIC_ThresholdedByGene-20160128.rda
ESCA_metadata-20160128,ESCA_metadata-20160128 data specific to the ESCA cohort of the TCGA project,3.9,,TXT,http://gdac.broadinstitute.org/,1.1.38,Homo Sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,list,Rda,ESCA_metadata-20160128.rda,curatedTCGAData/ESCA_metadata-20160128.rda
ESCA_Methylation-20160128_assays,ESCA_Methylation-20160128_assays data specific to the ESCA cohort of the TCGA project,3.9,,TXT,http://gdac.broadinstitute.org/,1.1.38,Homo Sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,SummarizedExperiment,H5File,ESCA_Methylation-20160128_assays.h5,curatedTCGAData/ESCA_Methylation-20160128_assays.h5
ESCA_Methylation-20160128_se,ESCA_Methylation-20160128_se data specific to the ESCA cohort of the TCGA project,3.9,,TXT,http://gdac.broadinstitute.org/,1.1.38,Homo Sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,RaggedExperiment,Rds,ESCA_Methylation-20160128_se.rds,curatedTCGAData/ESCA_Methylation-20160128_se.rds
